comments,sub_title,downs,isexpert,user_name,quality_score,created_at,digg,recommend,title,type,url,sourcetype,id,tag,category,strategy,views,desc,nickname,category_id,strategy_id,summary,shown_offset,shown_time,user_url,avatar
1,,0,0,pxy198831,0,1天前,1,false,STM32之LTC2991,blog,https://blog.csdn.net/pxy198831/article/details/102928195,0,102928195,,,其它,18,驱动如下：/*******************************************************************************文件名称:BspLTC2991.c*文件功能概述:实现LTC2991接口声明*文件作者:*版本:V1.0.0.0*修订记录:2017-6-30创建*****...,潘星宇_夕阳下的枫林,none,u_c_null,驱动如下：/*******************************************************************************文件名称:BspLTC2991.c*文件功能概述:实现LTC2991接口声明*文件作者:*版本:V1.0.0.0*修订记录:2017-6-30创建*****...,1573119042,1573119042,https://blog.csdn.net/pxy198831,https://profile.csdnimg.cn/3/4/B/1_pxy198831
7,,0,0,ljk126wy,0,09月20日,34,true,Git 天天用 但是 Git 原理你了解吗？,blog,https://blog.csdn.net/ljk126wy/article/details/101064186,0,101064186,,,其它,13665,Git原理做技术一定要知其然知其所以然，意思就是：知道它是这样的，更知道它为什么是这样的。我主要通过4块内容来简单介绍Git是原理是什么样的。这4块内容如下：Git存储目录结构介绍Git是如何存储的Git的对象Git引用当然Git原理不仅仅包含这些，想要更深入了解请查看官方教程https://git-scm.com/book/zh/v2/。本文内容是我在Git...,桌前明月,none,u_c_null,Git原理做技术一定要知其然知其所以然，意思就是：知道它是这样的，更知道它为什么是这样的。我主要通过4块内容来简单介绍Git是原理是什么样的。这4块内容如下：Git存储目录结构介绍Git是如何存储的Git的对象Git引用当然Git原理不仅仅包含这些，想要更深入了解请查看官方教程https://git-scm.com/book/zh/v2/。本文内容是我在Git...,1573119043,1573119043,https://blog.csdn.net/ljk126wy,https://profile.csdnimg.cn/7/0/D/1_ljk126wy
21,,0,0,xyfx_fhw,0,10月24日,29,false,AutoSAR系列讲解 - 总目录,blog,https://blog.csdn.net/xyfx_fhw/article/details/94611533,0,94611533,,,其它,15847,博主想在开始前先讲一下我们的具体安排，这里就以目录加说明的形式展示出来，同时这也可以作为大家学习AutoSAR的参考。由于实践篇需要在很久以后才会更新，所以这里我们先罗列一下理论篇的内容，实践篇等开始更新的时候我再补充上,雪云飞星,none,u_c_null,博主想在开始前先讲一下我们的具体安排，这里就以目录加说明的形式展示出来，同时这也可以作为大家学习AutoSAR的参考。由于实践篇需要在很久以后才会更新，所以这里我们先罗列一下理论篇的内容，实践篇等开始更新的时候我再补充上,1573119043,1573119043,https://blog.csdn.net/xyfx_fhw,https://profile.csdnimg.cn/4/8/8/1_xyfx_fhw
0,,0,0,weixin_43606158,0,08月29日,3,false,git合并分支,blog,https://blog.csdn.net/weixin_43606158/article/details/100146367,0,100146367,,,其它,6156,在开发的过程中我们一般会有开发分支和线上的主分支，我们一般都是在开发分支去进行开发项目，等指定功能或迭代都实现后才会合并开发分支到主分支上。那么我们今天就来分享如何合并分支。git合并分支到master假如我们现在在dev分支上，刚开发完项目，执行了下列命令gitadd.gitcommit-m‘dev’gitpush-uorigindev然后我们要把dev分支的代码...,超级吴小迪,none,u_c_null,在开发的过程中我们一般会有开发分支和线上的主分支，我们一般都是在开发分支去进行开发项目，等指定功能或迭代都实现后才会合并开发分支到主分支上。那么我们今天就来分享如何合并分支。git合并分支到master假如我们现在在dev分支上，刚开发完项目，执行了下列命令gitadd.gitcommit-m&lsquo;dev&rsquo;gitpush-uorigindev然后我们要把dev分支的代码...,1573119043,1573119043,https://blog.csdn.net/weixin_43606158,https://profile.csdnimg.cn/3/B/2/1_weixin_43606158
0,,0,0,qq_22643899,0,09月12日,0,false,零基础入门专业Python免费培训视频教程系列-Linux篇,blog,https://blog.csdn.net/qq_22643899/article/details/100762486,0,100762486,,,其它,8582,Python成长系列教程1-linux篇链接：https://pan.baidu.com/s/1tDhzyDMiVVrn1fC3rYuO5Q提取码：qapp完整的linux精简教程，该视频是Python系列教程第一课，也是成为软件工程师的基本技能！！生命不息，学习不止，博主只做资源的修饰搬运工，成就每一个有梦想的老哥，我们一起进步，我们缺的不是学习的能力，只是学习的途径！目录结构...,我的石头不硬,none,u_c_null,Python成长系列教程1-linux篇链接：https://pan.baidu.com/s/1tDhzyDMiVVrn1fC3rYuO5Q提取码：qapp完整的linux精简教程，该视频是Python系列教程第一课，也是成为软件工程师的基本技能！！生命不息，学习不止，博主只做资源的修饰搬运工，成就每一个有梦想的老哥，我们一起进步，我们缺的不是学习的能力，只是学习的途径！目录结构...,1573119043,1573119043,https://blog.csdn.net/qq_22643899,https://profile.csdnimg.cn/7/A/0/1_qq_22643899
6,,0,0,qq_40128367,0,06月15日,6,false,[Office全家桶] Office 2019 专业版 安装包 + 破解工具 + 一键激活,blog,https://blog.csdn.net/qq_40128367/article/details/84778361,0,84778361,,,其它,86165,Office2019Install是由国外作者Ratiborus开发的一款针对微软发布的Office2019及组件在线下载安装工具。该工具不仅支持在线安装office2019，而且如果你只想安装Word/Excel/PowerPoint或者只想安装其中一款软件，Office2019Install一键就可以帮你完成安装和破解。优点安装工具体积很小，且无广告，...,喵容,none,u_c_null,Office2019Install是由国外作者Ratiborus开发的一款针对微软发布的Office2019及组件在线下载安装工具。该工具不仅支持在线安装office2019，而且如果你只想安装Word/Excel/PowerPoint或者只想安装其中一款软件，Office2019Install一键就可以帮你完成安装和破解。优点安装工具体积很小，且无广告，...,1573119043,1573119043,https://blog.csdn.net/qq_40128367,https://profile.csdnimg.cn/F/A/A/1_qq_40128367
1,,0,0,Certain_,0,06月03日,3,false,IDEA Unable to import maven project: See logs for details （maven的坑）,blog,https://blog.csdn.net/Certain_/article/details/90745360,0,90745360,,,其它,28229,系统重装之后，Idea的配置是之前就认为没什么问题，就没去过多注意，但是后来发现建SpringBoot项目默认的版本太高，pom.xml每次都会报错，因为是maven本地库没有相应的包，我就手动设置一下版本，混过过去就算了，没想花太多时间去解决。但是后来新增的依赖就不行了，完全自动不会下载，没办法只能解决。我就开始各种怀疑，idea联网是否正常，maven的Setting.xml...,Certain_,none,u_c_null,系统重装之后，Idea的配置是之前就认为没什么问题，就没去过多注意，但是后来发现建SpringBoot项目默认的版本太高，pom.xml每次都会报错，因为是maven本地库没有相应的包，我就手动设置一下版本，混过过去就算了，没想花太多时间去解决。但是后来新增的依赖就不行了，完全自动不会下载，没办法只能解决。我就开始各种怀疑，idea联网是否正常，maven的Setting.xml...,1573119043,1573119043,https://blog.csdn.net/Certain_,https://profile.csdnimg.cn/8/4/C/1_certain_
3,,0,0,hnu_zzt,0,07月30日,7,false,idea创建第一个maven项目报错：Cannot resolve plugin org.apache.maven.plugins:maven-clean-plugin:2.5,blog,https://blog.csdn.net/hnu_zzt/article/details/97767545,0,97767545,,,其它,22050,主要原因是本地maven的配置文件和仓库地址不一致。参考该博文来配置：https://www.cnblogs.com/phpdragon/p/7216626.html,hnu_zzt,none,u_c_null,主要原因是本地maven的配置文件和仓库地址不一致。参考该博文来配置：https://www.cnblogs.com/phpdragon/p/7216626.html,1573119043,1573119043,https://blog.csdn.net/hnu_zzt,https://profile.csdnimg.cn/9/3/4/1_hnu_zzt
5,,0,0,weixin_44536482,0,08月12日,3,false,关于自动化诊断测试(CANoe.Diva的应用）,blog,https://blog.csdn.net/weixin_44536482/article/details/99331306,0,99331306,,,其它,1074,关于自动化诊断测试(CANoe.Diva的应用）0、概述1、新建Diva工程，生成测试用例2、在CANoe中导入Diva工程3、执行测试案例，生成测试报告4、根据测试报告进行错误处理0、概述&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CANoe.Diva可以通过导入cdd或odx文件，自动生成全面的测试用例；再在CANoe中导入用例执行测试即...,第55号小白鸭,none,u_c_null,关于自动化诊断测试(CANoe.Diva的应用）0、概述1、新建Diva工程，生成测试用例2、在CANoe中导入Diva工程3、执行测试案例，生成测试报告4、根据测试报告进行错误处理0、概述&amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;CANoe.Diva可以通过导入cdd或odx文件，自动生成全面的测试用例；再在CANoe中导入用例执行测试即...,1573119043,1573119043,https://blog.csdn.net/weixin_44536482,https://profile.csdnimg.cn/F/C/5/1_weixin_44536482
6,,0,0,qq_37896194,0,09月10日,3,false,IntelliJ IDEA常用的插件,blog,https://blog.csdn.net/qq_37896194/article/details/100705653,0,100705653,,,其它,6586,工欲善其事，必先利其器一、AlibabaJavaCodingGuidelines代码规范插件；阿里开发的此插件应该说极大的改善程序员的代码质量，帮助程序员规范自己的代码实用指数：★★★★★推荐指数：★★★★★安装使用：1.打开File-&gt;Settings-&gt...,xiaobai_Sun,none,u_c_null,工欲善其事，必先利其器一、AlibabaJavaCodingGuidelines代码规范插件；阿里开发的此插件应该说极大的改善程序员的代码质量，帮助程序员规范自己的代码实用指数：★★★★★推荐指数：★★★★★安装使用：1.打开File-&amp;gt;Settings-&amp;gt...,1573119043,1573119043,https://blog.csdn.net/qq_37896194,https://profile.csdnimg.cn/2/3/3/1_qq_37896194
2,,0,0,weixin_37569048,0,06月12日,2,false,IntelliJ IDEA（2019）安装和破解。,blog,https://blog.csdn.net/weixin_37569048/article/details/91490654,0,91490654,,,其它,9536,注：如果有一定的经济基础，请支持正版，这里提供破解方法。一、下载并安装，IntelliJIDEA的官网：https://www.jetbrains.com下载下载下载二、破解。百度下载一个JetbrainsCrack-2.6.2.jar破解补丁。放在你的安装idea下面的bin的目录下面。链接：https://pan.baidu.com/s/1l1T...,一路奔跑94,none,u_c_null,注：如果有一定的经济基础，请支持正版，这里提供破解方法。一、下载并安装，IntelliJIDEA的官网：https://www.jetbrains.com下载下载下载二、破解。百度下载一个JetbrainsCrack-2.6.2.jar破解补丁。放在你的安装idea下面的bin的目录下面。链接：https://pan.baidu.com/s/1l1T...,1573119043,1573119043,https://blog.csdn.net/weixin_37569048,https://profile.csdnimg.cn/C/F/E/1_weixin_37569048
8,,0,0,hebtu666,0,1天前,7,false,关于Java中String的问题,blog,https://blog.csdn.net/hebtu666/article/details/102921584,0,102921584,,,其它,661,"String对象的两种创建方式：Stringstr1=""abcd"";//先检查字符串常量池中有没有""abcd""，如果字符串常量池中没有，则创建一个，然后str1指向字符串常量池中的对象，如果有，则直接将str1指向""abcd""""；Stringstr2=newString(""abcd"");//堆中创建一个新的对象Stringstr3=newString(""a...",hebtu666,none,u_c_null,String对象的两种创建方式：Stringstr1=&quot;abcd&quot;;//先检查字符串常量池中有没有&quot;abcd&quot;，如果字符串常量池中没有，则创建一个，然后str1指向字符串常量池中的对象，如果有，则直接将str1指向&quot;abcd&quot;&quot;；Stringstr2=newString(&quot;abcd&quot;);//堆中创建一个新的对象Stringstr3=newString(&quot;a...,1573119045,1573119045,https://blog.csdn.net/hebtu666,https://profile.csdnimg.cn/B/8/2/1_hebtu666
1,,0,0,qq_37338761,0,1天前,4,false,SpringBoot知识体系（六）&mdash;&mdash;监控与邮件提醒,blog,https://blog.csdn.net/qq_37338761/article/details/102911261,0,102911261,,,其它,1685,简述利用spring框架中的任务注解@Scheduled定时执行任务，监控某个服务，并把其状态通过邮件发送给管理员。发邮件使用springboot的JavaMailSender类。这是一个很通用的工具接口，在springboot中只需要引入一个maven依赖，无需任何配置就可以从容地进行开发工作，简单快捷高效。以监控Elasticsearch集群的健康状态为例：添加maven依赖确保先增...,对梦想的牵挂,none,u_c_null,简述利用spring框架中的任务注解@Scheduled定时执行任务，监控某个服务，并把其状态通过邮件发送给管理员。发邮件使用springboot的JavaMailSender类。这是一个很通用的工具接口，在springboot中只需要引入一个maven依赖，无需任何配置就可以从容地进行开发工作，简单快捷高效。以监控Elasticsearch集群的健康状态为例：添加maven依赖确保先增...,1573119045,1573119045,https://blog.csdn.net/qq_37338761,https://profile.csdnimg.cn/8/2/4/1_qq_37338761
10,,0,0,lianghecai52171314,0,2天前,10,false,基于过滤器链的『权限验证及乱码问题』的标准解决方案,blog,https://blog.csdn.net/lianghecai52171314/article/details/102910131,0,102910131,,,其它,178,"综合示例：权限验证+解决乱码前置课程项目目录结构：第一步：用户登录页面login.jsp&lt;%@pagecontentType=""text/html;charset=UTF-8""language=""java""%&gt;&lt;html&gt;&lt;head&gt;&lt;title&gt;login&lt;/title&gt;&lt;metah...",梁云亮,none,u_c_null,综合示例：权限验证+解决乱码前置课程项目目录结构：第一步：用户登录页面login.jsp&amp;lt;%@pagecontentType=&quot;text/html;charset=UTF-8&quot;language=&quot;java&quot;%&amp;gt;&amp;lt;html&amp;gt;&amp;lt;head&amp;gt;&amp;lt;title&amp;gt;login&amp;lt;/title&amp;gt;&amp;lt;metah...,1573119045,1573119045,https://blog.csdn.net/lianghecai52171314,https://profile.csdnimg.cn/3/2/3/1_lianghecai52171314
6,,0,0,until_tl,0,2天前,4,false,java代码实现导出或者下载xml、word、pdf、excel功能,blog,https://blog.csdn.net/until_tl/article/details/102912345,0,102912345,,,其它,485,java代码实现导出或者下载xml、word、pdf、excel功能写在前面：将用户操作日志以xml、word、pdf、excel格式的文件导出。1、导出xml导出xml使用JAXB的注解实现，实体如下importjavax.xml.bind.annotation.*;importjava.util.List;@XmlAccessorType(XmlAccessType.PR...,温柔一袋,none,u_c_null,java代码实现导出或者下载xml、word、pdf、excel功能写在前面：将用户操作日志以xml、word、pdf、excel格式的文件导出。1、导出xml导出xml使用JAXB的注解实现，实体如下importjavax.xml.bind.annotation.*;importjava.util.List;@XmlAccessorType(XmlAccessType.PR...,1573119045,1573119045,https://blog.csdn.net/until_tl,https://profile.csdnimg.cn/E/4/0/1_until_tl
0,,0,0,qq_36511401,0,2天前,1,false,图像处理  中值滤波,blog,https://blog.csdn.net/qq_36511401/article/details/102907918,0,102907918,,,其它,942,1、选择一张椒盐噪声比较明显的图片。椒盐噪声，椒盐噪声又称脉冲噪声，它随机改变一些像素值，是由图像传感器，传输信道，解码处理等产生的黑白相间的亮暗点噪声。椒盐噪声往往由图像切割引起。2、代码。生成模版半径分别是3、5和7的图片。packagecom.zxj.reptile.test.mnist;importcom.zxj.reptile.utils.image.Image...,@一头雾水@,none,u_c_null,1、选择一张椒盐噪声比较明显的图片。椒盐噪声，椒盐噪声又称脉冲噪声，它随机改变一些像素值，是由图像传感器，传输信道，解码处理等产生的黑白相间的亮暗点噪声。椒盐噪声往往由图像切割引起。2、代码。生成模版半径分别是3、5和7的图片。packagecom.zxj.reptile.test.mnist;importcom.zxj.reptile.utils.image.Image...,1573119045,1573119045,https://blog.csdn.net/qq_36511401,https://profile.csdnimg.cn/C/B/6/1_qq_36511401
0,,0,0,qq_34928194,0,2天前,0,false,springboot整合websocket,blog,https://blog.csdn.net/qq_34928194/article/details/102911194,0,102911194,,,其它,331,使用websocket建立长连接，实现服务端向客户端发送消息1.依赖&lt;dependency&gt;&lt;groupId&gt;org.springframework.boot&lt;/groupId&gt;&lt;artifactId&gt;spring-boot-starter-websocket&lt;/artifactId&gt;&lt;/dep...,自挂东南只,none,u_c_null,使用websocket建立长连接，实现服务端向客户端发送消息1.依赖&amp;lt;dependency&amp;gt;&amp;lt;groupId&amp;gt;org.springframework.boot&amp;lt;/groupId&amp;gt;&amp;lt;artifactId&amp;gt;spring-boot-starter-websocket&amp;lt;/artifactId&amp;gt;&amp;lt;/dep...,1573119045,1573119045,https://blog.csdn.net/qq_34928194,https://profile.csdnimg.cn/2/2/E/1_qq_34928194
18,,0,0,weixin_43570367,0,4天前,17,false,经典算法（4）一文搞懂什么是 快速排序,blog,https://blog.csdn.net/weixin_43570367/article/details/102880632,0,102880632,,,其它,2155,目录一、快速排序介绍二、快速排序的算法思想三、快速排序的实现过程四、代码实现一、快速排序介绍百度百科是这样介绍快速排序的：二、快速排序的算法思想将小于基准点的元素放到基准点的左边，将大于基准点的元素放到基准点的右边。经过过一趟排序将要排序的数据分割成独立的两部分，其中一部分的所有数据都比另外一部分的所有数据小，然后再按此方法对这两部分数据分别进行快速排序，整个排序过程可以递归进行，让所有...,扬帆向海 ,none,u_c_null,目录一、快速排序介绍二、快速排序的算法思想三、快速排序的实现过程四、代码实现一、快速排序介绍百度百科是这样介绍快速排序的：二、快速排序的算法思想将小于基准点的元素放到基准点的左边，将大于基准点的元素放到基准点的右边。经过过一趟排序将要排序的数据分割成独立的两部分，其中一部分的所有数据都比另外一部分的所有数据小，然后再按此方法对这两部分数据分别进行快速排序，整个排序过程可以递归进行，让所有...,1573119045,1573119045,https://blog.csdn.net/weixin_43570367,https://profile.csdnimg.cn/5/C/1/1_weixin_43570367
0,,0,0,Houke_Zou,0,1天前,5,false,【Java】JVM的内存结构,blog,https://blog.csdn.net/Houke_Zou/article/details/102921666,0,102921666,,,其它,228,JVM内存结构剖析持续更新,可可347,none,u_c_null,JVM内存结构剖析持续更新,1573119045,1573119045,https://blog.csdn.net/Houke_Zou,https://profile.csdnimg.cn/4/2/0/1_houke_zou
0,,0,0,b521626,0,1天前,5,false,Java多线程面试题之如何让主线程等子线程执行完之后再执行,blog,https://blog.csdn.net/b521626/article/details/102926773,0,102926773,,,其它,406,问题描述现在有一个主线程X，和两个子线程A和B，A和B之间没有依赖关系且两者的执行时间不确定，现在要求如下：1：不限制A和B执行顺序的2：主线程X需要在子线程A和B执行完成之后再执行方案11）思路使用join()方法实现2）代码实现先定义一个线程A，代码如下：publicclassThreadAimplementsRunnable{`publicvoidr...,IT_Publish,none,u_c_null,问题描述现在有一个主线程X，和两个子线程A和B，A和B之间没有依赖关系且两者的执行时间不确定，现在要求如下：1：不限制A和B执行顺序的2：主线程X需要在子线程A和B执行完成之后再执行方案11）思路使用join()方法实现2）代码实现先定义一个线程A，代码如下：publicclassThreadAimplementsRunnable{`publicvoidr...,1573119045,1573119045,https://blog.csdn.net/b521626,https://profile.csdnimg.cn/C/A/2/1_b521626
9,,0,0,ym15229994318ym,0,4天前,16,false,我的java基础学习易错点和易忘点总结（一）,blog,https://blog.csdn.net/ym15229994318ym/article/details/102875756,0,102875756,,,其它,1253,一.继承A:子类只能继承父类所有非私有的成员(成员方法和成员变量)B:子类不能继承父类的构造方法，但是可以通过super关键字去访问父类构造方法。二.继承中构造方法的关系	A:子类中所有的构造方法默认都会访问父类中空参数的构造方法	B:为什么呢?		因为子类会继承父类中的数据，可能还会使用父类的数据。		所以，子类初始化之前，一定要先完成父类数据的初始化。				注意：子类每一...,NULL_YM,none,u_c_null,一.继承A:子类只能继承父类所有非私有的成员(成员方法和成员变量)B:子类不能继承父类的构造方法，但是可以通过super关键字去访问父类构造方法。二.继承中构造方法的关系	A:子类中所有的构造方法默认都会访问父类中空参数的构造方法	B:为什么呢?		因为子类会继承父类中的数据，可能还会使用父类的数据。		所以，子类初始化之前，一定要先完成父类数据的初始化。				注意：子类每一...,1573119045,1573119045,https://blog.csdn.net/ym15229994318ym,https://profile.csdnimg.cn/3/B/1/1_ym15229994318ym
0,,0,0,kMD8d5R,0,07月23日,1,false,来尝个鲜，Python3.8几大新功能体验，冲鸭！,blog,https://blog.csdn.net/kMD8d5R/article/details/97066890,0,97066890,,,其它,8254,作者|小刘来源|菜鸟学Python继3.7版本之后Python再次发布了新版本，虽然新版本带来了不少调整，但是其中很大一部分都是对代码底层设计的修改，又或是typ...,R语言中文社区,none,u_c_null,作者|小刘来源|菜鸟学Python继3.7版本之后Python再次发布了新版本，虽然新版本带来了不少调整，但是其中很大一部分都是对代码底层设计的修改，又或是typ...,1573119046,1573119046,https://blog.csdn.net/kMD8d5R,https://profile.csdnimg.cn/1/E/3/1_kmd8d5r
4,,0,0,csdnnews,0,07月23日,18,false,咱们从头到尾说一次 Java 垃圾回收,blog,https://blog.csdn.net/csdnnews/article/details/97065881,0,97065881,,,其它,10133,作者|率鸽责编|胡雪蕊之前上学的时候有这个一个梗，说在食堂里吃饭，吃完把餐盘端走清理的，是C++程序员，吃完直接就走的，是Java程序员。,CSDN资讯,none,u_c_null,作者|率鸽责编|胡雪蕊之前上学的时候有这个一个梗，说在食堂里吃饭，吃完把餐盘端走清理的，是C++程序员，吃完直接就走的，是Java程序员。,1573119046,1573119046,https://blog.csdn.net/csdnnews,https://profile.csdnimg.cn/C/3/E/1_csdnnews
0,,0,0,sergiojune,0,07月22日,1,false,如何让你写的爬虫速度像坐火箭一样快【并发请求】,blog,https://blog.csdn.net/sergiojune/article/details/96933619,0,96933619,,,其它,7987,话不多说，我们正式开始。在提升爬虫的速度这方面，最基础、最有效、最直接的操作是什么呢？没错，就是并发请求，如果你的爬虫整个逻辑是顺序执行的，请求的时候永远不会并发，那么你...,sergiojune,none,u_c_null,话不多说，我们正式开始。在提升爬虫的速度这方面，最基础、最有效、最直接的操作是什么呢？没错，就是并发请求，如果你的爬虫整个逻辑是顺序执行的，请求的时候永远不会并发，那么你...,1573119046,1573119046,https://blog.csdn.net/sergiojune,https://profile.csdnimg.cn/C/0/7/1_sergiojune
0,,0,0,houjiyu243042162,0,07月06日,0,false,【全栈之路】JAVA基础课程十_JAVA虚拟机（20190706v1.1）,blog,https://blog.csdn.net/houjiyu243042162/article/details/94874926,0,94874926,,,其它,7971,欢迎进入JAVA基础课程博客地址：https://segmentfault.com/a/1190000019684527本系列文章将主要针对JAVA一些基础知识点进行讲解，为平时归纳所总结，不管是刚接触JAVA开发菜鸟还是业界资深人士，都希望对广大同行带来一些帮助。若有问题请及时留言或加QQ：243042162。寄语：生活之中会有很多机遇，也许你自认为错失了一次最美的机遇，但不知不觉中新...,归雀楼,none,u_c_null,欢迎进入JAVA基础课程博客地址：https://segmentfault.com/a/1190000019684527本系列文章将主要针对JAVA一些基础知识点进行讲解，为平时归纳所总结，不管是刚接触JAVA开发菜鸟还是业界资深人士，都希望对广大同行带来一些帮助。若有问题请及时留言或加QQ：243042162。寄语：生活之中会有很多机遇，也许你自认为错失了一次最美的机遇，但不知不觉中新...,1573119046,1573119046,https://blog.csdn.net/houjiyu243042162,https://profile.csdnimg.cn/A/0/9/1_houjiyu243042162
0,,0,0,lll_90,0,07月06日,0,false,循环与分支&mdash;&mdash;python,blog,https://blog.csdn.net/lll_90/article/details/94874513,0,94874513,,,其它,7825,程序设计中，最能发挥计算机特长的结构：循环结构需要重复进行某种运算，并且运算对象有规律变化的情况，使用循环结构python中不支持直到型循环结构...,lll_90,none,u_c_null,程序设计中，最能发挥计算机特长的结构：循环结构需要重复进行某种运算，并且运算对象有规律变化的情况，使用循环结构python中不支持直到型循环结构...,1573119046,1573119046,https://blog.csdn.net/lll_90,https://profile.csdnimg.cn/1/4/E/1_lll_90
0,,0,0,tiantao2012,0,07月06日,0,false,zircon的两种调度理解,blog,https://blog.csdn.net/tiantao2012/article/details/94874441,0,94874441,,,其它,7843,zircon实现两种调度机制，一种就是fair其实现在fair_scheduler.cpp中，一种是基于时间片的其实现在sched.cpp中，调度器的入口都在sche_reschedule()这个函数中。例如fair的实现如下：voidsched_reschedule(){FairScheduler::Reschedule();}fair的实现是一个cpp的类。另一...,tiantao2012,none,u_c_null,zircon实现两种调度机制，一种就是fair其实现在fair_scheduler.cpp中，一种是基于时间片的其实现在sched.cpp中，调度器的入口都在sche_reschedule()这个函数中。例如fair的实现如下：voidsched_reschedule(){FairScheduler::Reschedule();}fair的实现是一个cpp的类。另一...,1573119046,1573119046,https://blog.csdn.net/tiantao2012,https://profile.csdnimg.cn/E/5/8/1_tiantao2012
0,,0,0,qq_34291570,0,07月06日,0,false,Timer定时器用法详解,blog,https://blog.csdn.net/qq_34291570/article/details/94874074,0,94874074,,,其它,7961,"先看API和结论：/**timer总结：Timertimer=newTimer();//其中会调用this(""Timer-""+serialNumber());,即它以Timer+序列号为该定时器的名字Timertimer=newTimer(Stringname);//以name作为该定时器的名字Timertime...",Japathy,none,u_c_null,"先看API和结论：/**timer总结：Timertimer=newTimer();//其中会调用this(&quot;Timer-&quot;+serialNumber());,即它以Timer+序列号为该定时器的名字Timertimer=newTimer(Stringname);//以name作为该定时器的名字Timertime...",1573119046,1573119046,https://blog.csdn.net/qq_34291570,https://profile.csdnimg.cn/1/C/F/1_qq_34291570
1,,0,0,qq_25605637,0,07月06日,3,false,北京车和家java开发工程师面试题总结,blog,https://blog.csdn.net/qq_25605637/article/details/94873604,0,94873604,,,其它,7937,"题目描述：笔试题:CSV文件处理给定一个CSV文件，其内容的展现规则如下：-每一行数据包含多个字段，字段间以[,]分割。-如果字段值不含有[,]和[""]，直接解析输出。-如果字段值内部含有逗号[,]，在在字段值两边加上双引号[""]将字段值括起来。-如果字段值内部含有双引号[""]，则字段值两边加上双引号[""]括起来，同时，将字段值...",_天道酬勤_不忘初心,none,u_c_null,"题目描述：笔试题:CSV文件处理给定一个CSV文件，其内容的展现规则如下：-每一行数据包含多个字段，字段间以[,]分割。-如果字段值不含有[,]和[&quot;]，直接解析输出。-如果字段值内部含有逗号[,]，在在字段值两边加上双引号[&quot;]将字段值括起来。-如果字段值内部含有双引号[&quot;]，则字段值两边加上双引号[&quot;]括起来，同时，将字段值...",1573119046,1573119046,https://blog.csdn.net/qq_25605637,https://profile.csdnimg.cn/6/8/E/1_qq_25605637
0,,0,0,AMimiDou_212,0,07月06日,2,false,Golang 之区分类型别名与类型定义,blog,https://blog.csdn.net/AMimiDou_212/article/details/94873163,0,94873163,,,其它,7999,Golang之区分类型别名（TypeAlias）与类型定义（Typedefine）一、类型别名（TypeAlias）、类型定义是什么？二、区分类型别名与类型定义类型定义类型别名类型定义区分类型别名、类型定义非本地类型不能定义方法一、类型别名（TypeAlias）、类型定义是什么？类型别名是Go1.9版本添加的新功能。主要应用于代码升级、工程重构、迁移中类型...,学习是一种能力,none,u_c_null,Golang之区分类型别名（TypeAlias）与类型定义（Typedefine）一、类型别名（TypeAlias）、类型定义是什么？二、区分类型别名与类型定义类型定义类型别名类型定义区分类型别名、类型定义非本地类型不能定义方法一、类型别名（TypeAlias）、类型定义是什么？类型别名是Go1.9版本添加的新功能。主要应用于代码升级、工程重构、迁移中类型...,1573119046,1573119046,https://blog.csdn.net/AMimiDou_212,https://profile.csdnimg.cn/A/A/0/1_amimidou_212
0,,0,0,EngineerHe,0,07月06日,3,false,Leetcode344--翻转字符串,blog,https://blog.csdn.net/EngineerHe/article/details/94873086,0,94873086,,,其它,7778,Leetcode344：翻转字符串编程语言：python文章目录Leetcode344--翻转字符串题目描述解题思路Leetcode344–翻转字符串Leetcode344：翻转字符串编程语言：python题目描述原题链接：https://leetcode-cn.com/problems/reverse-string/（中文）     https://leetcode.com/...,黑暗主宰,none,u_c_null,Leetcode344：翻转字符串编程语言：python文章目录Leetcode344--翻转字符串题目描述解题思路Leetcode344&ndash;翻转字符串Leetcode344：翻转字符串编程语言：python题目描述原题链接：https://leetcode-cn.com/problems/reverse-string/（中文）&emsp;&emsp;&emsp;&emsp;&emsp;https://leetcode.com/...,1573119046,1573119046,https://blog.csdn.net/EngineerHe,https://profile.csdnimg.cn/B/7/B/1_engineerhe
0,,0,0,kMD8d5R,0,07月23日,1,false,来尝个鲜，Python3.8几大新功能体验，冲鸭！,blog,https://blog.csdn.net/kMD8d5R/article/details/97066890,0,97066890,,,其它,8254,作者|小刘来源|菜鸟学Python继3.7版本之后Python再次发布了新版本，虽然新版本带来了不少调整，但是其中很大一部分都是对代码底层设计的修改，又或是typ...,R语言中文社区,none,u_c_null,作者|小刘来源|菜鸟学Python继3.7版本之后Python再次发布了新版本，虽然新版本带来了不少调整，但是其中很大一部分都是对代码底层设计的修改，又或是typ...,1573119047,1573119047,https://blog.csdn.net/kMD8d5R,https://profile.csdnimg.cn/1/E/3/1_kmd8d5r
